URL,RaceID,RaceName
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1287,1287,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1288,1288,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1290,1290,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1291,1291,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1292,1292,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1293,1293,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1294,1294,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1295,1295,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1296,1296,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1297,1297,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1298,1298,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1299,1299,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1300,1300,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1301,1301,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1302,1302,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1303,1303,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1304,1304,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1305,1305,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1306,1306,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1307,1307,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1308,1308,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1309,1309,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1312,1312,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1313,1313,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1315,1315,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1316,1316,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1317,1317,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1318,1318,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1319,1319,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1320,1320,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1321,1321,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1322,1322,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1323,1323,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1324,1324,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1325,1325,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1326,1326,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1327,1327,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1328,1328,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1329,1329,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1330,1330,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1331,1331,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1332,1332,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1333,1333,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1334,1334,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1335,1335,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1336,1336,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1337,1337,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1338,1338,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1339,1339,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1340,1340,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1341,1341,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1342,1342,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1345,1345,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1346,1346,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1347,1347,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1348,1348,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1349,1349,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1350,1350,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1351,1351,
